"ID_sim","SNR","Method","Retention","Nonzero","Prediction"
"7 43","1.21644039911468","RF","2","3","25.5889876267775"
"7 44","1.21644039911468","Lasso","4","13","29.2320313309309"
"7 44","1.21644039911468","Relaxed Lasso","4","9","25.8970924228296"
"7 44","1.21644039911468","RF","4","6","21.7910676970352"
"7 45","1.21644039911468","Lasso","4","7","24.8253597054129"
"7 45","1.21644039911468","Relaxed Lasso","4","7","25.5483219720482"
"7 45","1.21644039911468","RF","4","10","23.2150422811003"
"7 46","1.21644039911468","Lasso","3","4","31.9436753516214"
"7 46","1.21644039911468","Relaxed Lasso","2","2","32.9192923276359"
"7 46","1.21644039911468","RF","4","6","27.2480525128299"
"7 47","1.21644039911468","Lasso","5","7","31.1484493964354"
"7 47","1.21644039911468","Relaxed Lasso","5","9","31.1186765968821"
"7 47","1.21644039911468","RF","3","3","21.6672481760323"
"7 48","1.21644039911468","Lasso","4","8","26.2487246005395"
"7 48","1.21644039911468","Relaxed Lasso","4","6","27.1016125598653"
"7 48","1.21644039911468","RF","4","8","21.7022946398384"
"7 49","1.21644039911468","Lasso","4","13","32.8312495780012"
"7 49","1.21644039911468","Relaxed Lasso","1","1","32.7107009778374"
"7 49","1.21644039911468","RF","3","7","26.7075811374246"
"7 50","1.21644039911468","Lasso","2","8","26.3435139499688"
"7 50","1.21644039911468","Relaxed Lasso","2","2","24.7420831571658"
"7 50","1.21644039911468","RF","2","3","21.4537836722995"
"7 51","1.21644039911468","Lasso","4","7","38.527547085999"
"7 51","1.21644039911468","Relaxed Lasso","4","6","34.9923623707288"
"7 51","1.21644039911468","RF","4","5","29.2776500922614"
"7 52","1.21644039911468","Lasso","3","10","30.5080332145546"
"7 52","1.21644039911468","Relaxed Lasso","3","7","30.9049995041706"
"7 52","1.21644039911468","RF","3","6","24.3866135478103"
"7 53","1.21644039911468","Lasso","4","19","37.8116894265898"
"7 53","1.21644039911468","Relaxed Lasso","4","5","40.0075894955459"
"7 53","1.21644039911468","RF","4","7","32.7494689226757"
"7 54","1.21644039911468","Lasso","4","7","38.9495089681246"
"7 54","1.21644039911468","Relaxed Lasso","3","4","38.3607447304432"
"7 54","1.21644039911468","RF","3","8","27.9991453980818"
"7 55","1.21644039911468","Lasso","3","12","31.8000399837274"
"7 55","1.21644039911468","Relaxed Lasso","4","11","32.3737584236799"
"7 55","1.21644039911468","RF","3","3","28.9306055785173"
"7 56","1.21644039911468","Lasso","3","4","25.8107093462485"
"7 56","1.21644039911468","Relaxed Lasso","3","4","24.6172192370053"
"7 56","1.21644039911468","RF","3","5","24.7191333903404"
"7 57","1.21644039911468","Lasso","4","9","35.8929084804625"
"7 57","1.21644039911468","Relaxed Lasso","4","4","36.988397562949"
"7 57","1.21644039911468","RF","4","6","36.0633375043136"
"7 58","1.21644039911468","Lasso","5","11","25.0286555903145"
"7 58","1.21644039911468","Relaxed Lasso","4","4","24.1176667220561"
"7 58","1.21644039911468","RF","5","8","19.9702849277047"
"7 59","1.21644039911468","Lasso","3","4","27.7216655503227"
"7 59","1.21644039911468","Relaxed Lasso","3","3","30.1670840816684"
"7 59","1.21644039911468","RF","3","4","24.9409507134202"
"7 60","1.21644039911468","Lasso","4","5","24.0134811931633"
"7 60","1.21644039911468","Relaxed Lasso","2","2","24.4051523436404"
"7 60","1.21644039911468","RF","5","7","18.7890164871849"
"7 61","1.21644039911468","Lasso","2","5","25.8689620874127"
"7 61","1.21644039911468","Relaxed Lasso","1","3","23.074072689486"
"7 61","1.21644039911468","RF","2","7","18.8560929916984"
"7 62","1.21644039911468","Lasso","4","5","32.9925705768091"
"7 62","1.21644039911468","Relaxed Lasso","2","2","30.514814898597"
"7 62","1.21644039911468","RF","5","5","26.7527155204137"
"7 63","1.21644039911468","Lasso","4","7","23.8749738461137"
"7 63","1.21644039911468","Relaxed Lasso","1","1","24.5713021107911"
"7 63","1.21644039911468","RF","3","3","22.4934692128267"
"7 64","1.21644039911468","Lasso","4","12","22.6390532004158"
"7 64","1.21644039911468","Relaxed Lasso","3","4","23.2104551702605"
"7 64","1.21644039911468","RF","4","4","19.3867402490049"
"7 65","1.21644039911468","Lasso","3","26","23.816529930167"
"7 65","1.21644039911468","Relaxed Lasso","4","4","22.1544366229412"
"7 65","1.21644039911468","RF","4","4","21.9688356801834"
"7 66","1.21644039911468","Lasso","2","7","25.4147358679166"
"7 66","1.21644039911468","Relaxed Lasso","2","6","27.449393444153"
"7 66","1.21644039911468","RF","4","6","25.4214510453962"
"7 67","1.21644039911468","Lasso","5","9","32.2989741389479"
"7 67","1.21644039911468","Relaxed Lasso","1","1","35.2297834166426"
"7 67","1.21644039911468","RF","4","7","26.9480025693918"
"7 68","1.21644039911468","Lasso","4","9","32.777733705566"
"7 68","1.21644039911468","Relaxed Lasso","4","9","30.7449886138679"
"7 68","1.21644039911468","RF","3","5","27.8772139427778"
"7 69","1.21644039911468","Lasso","2","6","28.4384358507975"
"7 69","1.21644039911468","Relaxed Lasso","2","5","27.1699229114673"
"7 69","1.21644039911468","RF","3","5","20.0008452762112"
"7 70","1.21644039911468","Lasso","2","6","32.105849239367"
"7 70","1.21644039911468","Relaxed Lasso","2","2","30.6247984520891"
"7 70","1.21644039911468","RF","3","4","22.8574234767619"
"7 71","1.21644039911468","Lasso","3","6","17.7664791924803"
"7 71","1.21644039911468","Relaxed Lasso","2","5","17.5042331942947"
"7 71","1.21644039911468","RF","4","5","19.1373468832595"
"7 72","1.21644039911468","Lasso","4","6","30.4645554190381"
"7 72","1.21644039911468","Relaxed Lasso","2","2","30.5636077602855"
"7 72","1.21644039911468","RF","4","5","24.4312823749953"
"7 73","1.21644039911468","Lasso","4","7","30.8280296003474"
"7 73","1.21644039911468","Relaxed Lasso","4","7","29.6312540584097"
"7 73","1.21644039911468","RF","5","5","28.005314069261"
"7 74","1.21644039911468","Lasso","4","10","33.5721780726185"
"7 74","1.21644039911468","Relaxed Lasso","3","3","35.2321017857333"
"7 74","1.21644039911468","RF","4","5","29.5119383133857"
"7 75","1.21644039911468","Lasso","2","4","30.0304347909052"
"7 75","1.21644039911468","Relaxed Lasso","2","2","30.7801327470979"
"7 75","1.21644039911468","RF","4","5","28.4989890913972"
"7 76","1.21644039911468","Lasso","3","6","20.4640209182155"
"7 76","1.21644039911468","Relaxed Lasso","3","4","20.5676037484002"
"7 76","1.21644039911468","RF","1","2","21.6099507826954"
"7 77","1.21644039911468","Lasso","4","16","22.8121890931898"
"7 77","1.21644039911468","Relaxed Lasso","3","3","23.19572737473"
"7 77","1.21644039911468","RF","4","9","19.40685722893"
"7 78","1.21644039911468","Lasso","4","7","35.3363672832379"
"7 78","1.21644039911468","Relaxed Lasso","2","2","36.0684386584267"
"7 78","1.21644039911468","RF","2","2","27.757605438692"
"7 79","1.21644039911468","Lasso","3","8","26.4107998531825"
"7 79","1.21644039911468","Relaxed Lasso","3","4","23.9316107946609"
"7 79","1.21644039911468","RF","3","6","20.7520044078026"
"7 80","1.21644039911468","Lasso","5","13","26.7510927319669"
"7 80","1.21644039911468","Relaxed Lasso","4","4","26.6555432505631"
"7 80","1.21644039911468","RF","5","7","21.5455166971128"
"7 81","1.21644039911468","Lasso","3","12","27.1641335239281"
"7 81","1.21644039911468","Relaxed Lasso","2","2","25.265354003064"
"7 81","1.21644039911468","RF","3","5","22.3378587459402"
"7 82","1.21644039911468","Lasso","3","8","26.070202507433"
"7 82","1.21644039911468","Relaxed Lasso","3","24","24.6598433436623"
"7 82","1.21644039911468","RF","4","5","25.438313273815"
"7 83","1.21644039911468","Lasso","4","5","17.9606805477775"
"7 83","1.21644039911468","Relaxed Lasso","3","4","17.0557317647196"
"7 83","1.21644039911468","RF","4","5","18.1240282218815"
"7 84","1.21644039911468","Lasso","5","10","23.0047729180046"
"7 84","1.21644039911468","Relaxed Lasso","4","4","24.3765048931533"
"7 84","1.21644039911468","RF","3","5","19.1094839676001"
"7 85","1.21644039911468","Lasso","4","5","20.7655208795639"
"7 85","1.21644039911468","Relaxed Lasso","4","5","21.2966077524874"
"7 85","1.21644039911468","RF","5","6","18.0300224555549"
"7 86","1.21644039911468","Lasso","3","6","38.6226157953564"
"7 86","1.21644039911468","Relaxed Lasso","1","1","38.3893631012183"
"7 86","1.21644039911468","RF","3","5","32.3786200087409"
"7 87","1.21644039911468","Lasso","4","16","24.0607407285488"
"7 87","1.21644039911468","Relaxed Lasso","4","7","24.4931395807543"
"7 87","1.21644039911468","RF","5","8","20.211368554178"
"7 88","1.21644039911468","Lasso","3","11","23.6307325642024"
"7 88","1.21644039911468","Relaxed Lasso","3","5","25.0179148187619"
"7 88","1.21644039911468","RF","3","4","21.1141135496285"
"7 89","1.21644039911468","Lasso","4","7","25.168625616052"
"7 89","1.21644039911468","Relaxed Lasso","4","6","26.2479180089703"
"7 89","1.21644039911468","RF","2","7","16.495188293334"
"7 90","1.21644039911468","Lasso","4","5","29.3709498481454"
"7 90","1.21644039911468","Relaxed Lasso","4","4","29.77777680359"
"7 90","1.21644039911468","RF","2","2","29.3165469448159"
"7 91","1.21644039911468","Lasso","4","10","27.3415899581973"
"7 91","1.21644039911468","Relaxed Lasso","4","8","25.7774175613364"
"7 91","1.21644039911468","RF","4","9","24.6073931741063"
"7 92","1.21644039911468","Lasso","2","4","22.7757116644851"
"7 92","1.21644039911468","Relaxed Lasso","2","2","23.2753954085986"
"7 92","1.21644039911468","RF","4","6","20.5676533587199"
"7 93","1.21644039911468","Lasso","1","4","27.0145784964314"
"7 93","1.21644039911468","Relaxed Lasso","2","3","28.5846926297039"
"7 93","1.21644039911468","RF","4","5","29.5206602172563"
"7 94","1.21644039911468","Lasso","3","12","24.7819105712947"
"7 94","1.21644039911468","Relaxed Lasso","3","4","24.9891577065196"
"7 94","1.21644039911468","RF","2","7","18.8172310891787"
"7 95","1.21644039911468","Lasso","5","8","21.1953842283525"
"7 95","1.21644039911468","Relaxed Lasso","5","8","21.7565634382695"
"7 95","1.21644039911468","RF","4","5","20.0915240150218"
"7 96","1.21644039911468","Lasso","4","5","27.153430542942"
"7 96","1.21644039911468","Relaxed Lasso","2","2","26.3041120261492"
"7 96","1.21644039911468","RF","5","7","24.0549694847059"
"7 97","1.21644039911468","Lasso","4","10","26.1650203312845"
"7 97","1.21644039911468","Relaxed Lasso","2","2","28.7011030681638"
"7 97","1.21644039911468","RF","4","5","22.5857215724967"
"7 98","1.21644039911468","Lasso","3","5","27.191404457926"
"7 98","1.21644039911468","Relaxed Lasso","3","3","29.7060889529391"
"7 98","1.21644039911468","RF","4","6","21.6201907343239"
"7 99","1.21644039911468","Lasso","4","11","32.823063714637"
"7 99","1.21644039911468","Relaxed Lasso","3","6","32.655509804658"
"7 99","1.21644039911468","RF","3","4","25.7216486899935"
"7 100","1.21644039911468","Lasso","3","7","33.4691666887698"
"7 100","1.21644039911468","Relaxed Lasso","2","2","32.9006930870767"
"7 100","1.21644039911468","RF","3","8","25.8637666648928"
"8 1","2.07067039109151","Lasso","3","5","15.3733816967873"
"8 1","2.07067039109151","Relaxed Lasso","2","2","14.8957613167382"
"8 1","2.07067039109151","RF","3","4","11.7631696805931"
"8 2","2.07067039109151","Lasso","4","14","14.1234126835753"
"8 2","2.07067039109151","Relaxed Lasso","4","12","15.2455396973627"
"8 2","2.07067039109151","RF","3","8","13.2098596452235"
"8 3","2.07067039109151","Lasso","4","6","15.4836347633262"
"8 3","2.07067039109151","Relaxed Lasso","4","5","15.767285314761"
"8 3","2.07067039109151","RF","2","2","12.4254966623021"
"8 4","2.07067039109151","Lasso","3","5","16.2080754297348"
"8 4","2.07067039109151","Relaxed Lasso","3","5","17.0020503360215"
"8 4","2.07067039109151","RF","3","5","14.9156679116268"
"8 5","2.07067039109151","Lasso","4","6","15.2511364409254"
"8 5","2.07067039109151","Relaxed Lasso","1","1","14.5265329384495"
"8 5","2.07067039109151","RF","4","8","12.5201828011113"
"8 6","2.07067039109151","Lasso","3","10","18.0912112831721"
"8 6","2.07067039109151","Relaxed Lasso","3","7","18.8357506593364"
"8 6","2.07067039109151","RF","3","7","15.5875460879565"
"8 7","2.07067039109151","Lasso","4","5","19.9175881504213"
"8 7","2.07067039109151","Relaxed Lasso","4","5","19.3691527059085"
"8 7","2.07067039109151","RF","4","9","17.0471894235425"
"8 8","2.07067039109151","Lasso","4","7","15.0359012498808"
"8 8","2.07067039109151","Relaxed Lasso","4","7","14.8353769849746"
"8 8","2.07067039109151","RF","4","5","13.534863935621"
"8 9","2.07067039109151","Lasso","5","27","15.1339606541005"
"8 9","2.07067039109151","Relaxed Lasso","4","5","15.1890990928655"
"8 9","2.07067039109151","RF","4","11","12.7364495243617"
"8 10","2.07067039109151","Lasso","5","19","13.13268203936"
"8 10","2.07067039109151","Relaxed Lasso","5","18","14.4185359423124"
"8 10","2.07067039109151","RF","5","11","14.0408820611532"
"8 11","2.07067039109151","Lasso","4","8","16.0148983941639"
"8 11","2.07067039109151","Relaxed Lasso","2","2","16.4780257721913"
"8 11","2.07067039109151","RF","4","4","13.1690422935809"
"8 12","2.07067039109151","Lasso","4","6","21.7012438720393"
"8 12","2.07067039109151","Relaxed Lasso","3","5","21.9967090022962"
"8 12","2.07067039109151","RF","3","3","17.6999911302164"
"8 13","2.07067039109151","Lasso","2","7","17.4996210774548"
"8 13","2.07067039109151","Relaxed Lasso","2","5","16.7751070694605"
"8 13","2.07067039109151","RF","4","4","17.0401200901912"
"8 14","2.07067039109151","Lasso","3","17","15.5465539320249"
"8 14","2.07067039109151","Relaxed Lasso","3","16","14.2353205092499"
"8 14","2.07067039109151","RF","4","8","13.4815364069653"
"8 15","2.07067039109151","Lasso","4","8","14.1146445531628"
"8 15","2.07067039109151","Relaxed Lasso","4","7","13.9241793904676"
"8 15","2.07067039109151","RF","3","5","11.9691222722986"
"8 16","2.07067039109151","Lasso","3","12","15.1840022607398"
"8 16","2.07067039109151","Relaxed Lasso","3","4","15.878505533473"
"8 16","2.07067039109151","RF","3","8","13.3802941967554"
"8 17","2.07067039109151","Lasso","3","7","14.8516688948599"
"8 17","2.07067039109151","Relaxed Lasso","4","5","15.7343032104513"
"8 17","2.07067039109151","RF","3","5","12.5546482008621"
"8 18","2.07067039109151","Lasso","3","5","24.8306681532578"
"8 18","2.07067039109151","Relaxed Lasso","3","4","24.7944357220285"
"8 18","2.07067039109151","RF","2","3","20.7859613140042"
"8 19","2.07067039109151","Lasso","3","8","14.1404543008328"
"8 19","2.07067039109151","Relaxed Lasso","2","3","14.6193598218179"
"8 19","2.07067039109151","RF","3","3","14.8027006799452"
"8 20","2.07067039109151","Lasso","4","16","14.3048223002704"
"8 20","2.07067039109151","Relaxed Lasso","4","9","14.6519781742824"
"8 20","2.07067039109151","RF","4","4","14.6963826108516"
"8 21","2.07067039109151","Lasso","4","7","16.9375972563782"
"8 21","2.07067039109151","Relaxed Lasso","3","3","17.2865692284876"
"8 21","2.07067039109151","RF","4","8","14.4141258970984"
"8 22","2.07067039109151","Lasso","3","23","14.2367848476325"
"8 22","2.07067039109151","Relaxed Lasso","3","9","15.0647088178748"
"8 22","2.07067039109151","RF","2","3","13.3528964455447"
"8 23","2.07067039109151","Lasso","4","7","17.9535353724792"
"8 23","2.07067039109151","Relaxed Lasso","4","7","18.1477833311071"
"8 23","2.07067039109151","RF","4","10","14.5898134367996"
"8 24","2.07067039109151","Lasso","4","9","15.5984944679901"
"8 24","2.07067039109151","Relaxed Lasso","2","2","15.5770336767867"
"8 24","2.07067039109151","RF","2","2","14.7296291246358"
"8 25","2.07067039109151","Lasso","4","5","17.0445913795269"
"8 25","2.07067039109151","Relaxed Lasso","4","4","17.1949008590864"
"8 25","2.07067039109151","RF","4","5","14.2192502848493"
"8 26","2.07067039109151","Lasso","5","9","17.2535068023061"
"8 26","2.07067039109151","Relaxed Lasso","5","9","16.8695320542615"
"8 26","2.07067039109151","RF","3","5","14.4777425738414"
"8 27","2.07067039109151","Lasso","4","9","14.363936286301"
"8 27","2.07067039109151","Relaxed Lasso","4","6","15.3063534252945"
"8 27","2.07067039109151","RF","3","7","12.68168730487"
"8 28","2.07067039109151","Lasso","3","13","16.3536950669228"
"8 28","2.07067039109151","Relaxed Lasso","3","6","17.2271293773822"
"8 28","2.07067039109151","RF","4","8","16.0516878937243"
"8 29","2.07067039109151","Lasso","3","7","19.7907184045574"
"8 29","2.07067039109151","Relaxed Lasso","3","6","18.1347312318284"
"8 29","2.07067039109151","RF","2","3","17.7796538912179"
"8 30","2.07067039109151","Lasso","4","10","15.5660051000428"
"8 30","2.07067039109151","Relaxed Lasso","4","5","15.8537413065691"
"8 30","2.07067039109151","RF","4","7","13.9988814423398"
"8 31","2.07067039109151","Lasso","4","19","20.4675100015595"
"8 31","2.07067039109151","Relaxed Lasso","4","18","19.8600307995095"
"8 31","2.07067039109151","RF","1","2","19.6060095620651"
"8 32","2.07067039109151","Lasso","4","15","16.2964425323488"
"8 32","2.07067039109151","Relaxed Lasso","4","19","15.3666599619463"
"8 32","2.07067039109151","RF","4","10","13.0313911792541"
"8 33","2.07067039109151","Lasso","4","6","13.2066069568783"
"8 33","2.07067039109151","Relaxed Lasso","3","5","13.673525708738"
"8 33","2.07067039109151","RF","3","5","10.9373033727022"
"8 34","2.07067039109151","Lasso","3","5","14.2056899866825"
"8 34","2.07067039109151","Relaxed Lasso","3","3","14.8407545154955"
"8 34","2.07067039109151","RF","3","3","12.6520951171187"
"8 35","2.07067039109151","Lasso","3","14","18.7979145261705"
"8 35","2.07067039109151","Relaxed Lasso","3","12","16.6545345160624"
"8 35","2.07067039109151","RF","4","4","16.3784011547262"
"8 36","2.07067039109151","Lasso","4","8","14.1228375028616"
